AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Churn_Value
52,15.56784806,809.5280993,Basic,Bank transfer,Yes,Both,No,Computer,7.507357378,74.06440985,27,Sci-Fi,1.234142302,1,Male,16,No,,I8JTRUZW40,0,
112,,1574.707774,Standard,Mailed check,Yes,Movies,Yes,Mobile,14.34437986,27.16274364,6,Action,,7,Male,15,Yes,,JKHTU3M51L,0,
110,,1985.926494,Standard,Bank transfer,No,Both,Yes,Computer,26.82887162,95.25580182,48,Comedy,2.880631937,6,Female,11,No,,EV17GLSSYW,0,
79,13.90698626,1098.651914,Premium,Bank transfer,Yes,Movies,No,TV,4.528785911,123.0799914,38,Action,,8,Male,18,Yes,,VFEUCECPWW,0,
107,,1359.477913,Basic,Credit card,Yes,Movies,Yes,Computer,12.27517215,12.82433098,34,,4.4841663,4,Female,2,No,,W946AC85BZ,0,
3,18.47204009,55.41612028,Premium,Electronic check,Yes,TV Shows,Yes,,8.213384704,32.09844768,12,Sci-Fi,4.49044076,9,Male,3,Yes,Yes,WXV45LT3VI,1,
63,10.76693076,678.316638,Standard,Mailed check,Yes,Movies,No,TV,16.88417223,111.1116381,16,Fantasy,1.427181109,6,Female,16,No,,XLZZQZYQ7G,0,
44,16.82192032,,Standard,,Yes,TV Shows,No,TV,37.87574995,46.97924273,31,Drama,1.647768365,1,Female,3,No,,2GT7QCMI2X,0,
43,15.87333635,682.553463,Basic,Credit card,Yes,Both,No,Mobile,17.10063398,108.4624229,13,Drama,1.837250485,9,Female,12,Yes,No,QRHDMVN5AI,1,
114,19.8065562,2257.947406,Standard,Electronic check,No,Both,Yes,TV,8.425359145,52.67133455,40,Comedy,,6,Male,5,No,,EZ8J70BYZ1,0,
32,9.05838977,289.8684726,Basic,,Yes,Movies,No,Mobile,39.28698869,174.8289977,49,Drama,4.359807381,0,Female,4,No,Yes,TDFQEY6W68,0,
45,16.05804534,722.6120403,Premium,Credit card,Yes,TV Shows,No,Mobile,10.04027026,85.85298845,25,Comedy,2.586132504,4,Female,3,Yes,No,CYZ4FB5F05,0,
115,10.59057735,,Premium,Bank transfer,No,Movies,No,TV,21.21059474,112.6619678,38,,2.780415166,8,Female,0,Yes,No,7VOS3WL1AL,0,
96,12.40843211,1191.209483,Basic,Credit card,No,Movies,No,Computer,2.584518981,134.9070199,21,Action,2.685547295,8,Male,24,Yes,No,LV2SCYJHMS,0,
99,9.793680204,,Standard,,Yes,TV Shows,No,TV,5.629901621,117.3290729,28,Sci-Fi,3.260701542,8,Male,20,No,,B5QW11B018,0,
95,,,Basic,Bank transfer,Yes,Movies,No,Mobile,12.48995396,101.8203549,23,Fantasy,3.867483444,6,Male,19,Yes,,TJV7BO0136,0,
60,17.20340013,1032.204008,Premium,Credit card,No,Movies,No,TV,28.67044921,29.17367352,18,Fantasy,2.864722867,6,Female,5,Yes,,Z0D25GG54V,0,
79,9.916439771,,Premium,Bank transfer,No,TV Shows,Yes,Mobile,12.30102183,22.56785724,28,Action,3.536375894,9,Male,21,Yes,,YTQG35GRHD,0,
76,18.22874931,1385.384948,Premium,,No,Movies,Yes,Mobile,39.90665494,43.16488902,16,,3.232320313,6,Male,21,No,,SAUK1QUYC8,0,
71,11.50549198,816.8899307,Standard,Credit card,Yes,Movies,Yes,Mobile,21.83212123,75.78552274,21,Drama,1.676636331,5,Male,2,Yes,Yes,BDM9MK60WD,0,
116,15.80479541,1833.356268,Basic,,No,Movies,No,TV,6.698231083,145.7550773,26,Action,,7,Male,20,Yes,,CA2E7K8D48,0,
9,5.888884494,52.99996045,Premium,,Yes,Movies,No,TV,37.03879984,64.8398863,42,Drama,,6,Male,24,Yes,Yes,83HR5FUAIO,0,
11,18.42556522,202.6812174,Standard,Electronic check,No,Movies,No,Computer,29.12562208,17.17289031,37,Action,3.568941612,8,Male,17,Yes,,4Q11JWWSOA,1,
116,9.241553258,1072.020178,Basic,Credit card,No,Movies,Yes,TV,10.05572115,60.80627782,35,Comedy,4.975108725,5,Male,13,Yes,,CN4TFDDQ6J,0,
89,8.128143967,723.4048131,,,Yes,Both,No,Tablet,16.07744171,130.3266306,48,Drama,4.058655965,2,Male,6,No,,Y11JA4RDOE,0,
41,5.673256297,232.6035082,Premium,Bank transfer,No,TV Shows,Yes,TV,12.47614618,126.5515314,20,Fantasy,,5,Male,16,No,,KS1OG3JNYN,0,
51,10.88848824,555.3129,Premium,,No,Both,Yes,TV,30.87403088,50.44935572,38,Fantasy,1.261895846,1,Female,19,Yes,,OGYQEMT44Z,1,
109,10.52142964,1146.835831,Basic,Electronic check,Yes,Both,No,TV,19.09208549,105.0454534,16,Drama,3.152800236,1,,5,No,,DBH1U6MA20,0,
57,11.64878369,,Premium,Credit card,No,Both,No,TV,34.38995528,124.3305176,8,Fantasy,2.010682307,8,Male,13,Yes,,UJ3FKH6C13,1,
93,,1012.677686,Standard,Credit card,No,TV Shows,No,Tablet,3.696226151,115.0459571,46,Fantasy,2.276893434,1,Female,18,No,,JMQN67BIMY,0,
108,,,Premium,,No,Movies,No,Mobile,30.40992624,100.1579745,38,Sci-Fi,,6,Male,11,No,,R6ASORQIRB,0,
29,10.04158001,,Standard,Credit card,No,TV Shows,No,Mobile,28.52004515,158.0553908,21,Fantasy,3.633536973,8,Male,14,No,,M5H1KWNAUC,0,
42,8.839327688,371.2517629,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,29.46774702,132.8423754,29,Fantasy,4.754019563,9,Male,17,No,,JVD1KRVB4R,0,
19,19.53228815,371.1134749,Premium,Electronic check,Yes,Movies,Yes,Mobile,10.37412582,18.62951166,43,Fantasy,3.824875452,1,Male,18,Yes,No,6B5U1EXE68,1,
4,9.468435677,37.87374271,Premium,Bank transfer,No,Both,Yes,,6.835712056,148.8907593,49,Fantasy,2.232059756,4,Male,1,No,,R3AW7SZUHS,0,
88,9.995420834,,Basic,,Yes,Both,No,TV,39.40359735,113.0416182,16,,2.201865106,5,Male,10,No,,Q51ZQ7N9KI,0,
76,7.802205441,592.9676135,Premium,Credit card,No,Movies,Yes,,36.67352107,31.34179198,40,Fantasy,3.730035915,2,Female,14,No,,2PJF89J47A,0,
48,11.10092719,532.8445052,Standard,,No,Both,Yes,Computer,34.83931114,31.70434416,35,Action,4.029494229,8,Female,5,Yes,No,QZTEHTNDM8,0,
1,,16.86150549,Standard,,Yes,Movies,No,Mobile,37.38810781,135.1217111,21,Fantasy,4.561656092,1,Male,8,No,,FUFAHU0CWS,0,
67,,1144.266563,Basic,Electronic check,Yes,Both,Yes,,28.10078587,5.523847445,43,Action,3.107053766,2,Male,18,No,,OO1YZVH187,0,
52,15.95222127,829.5155061,Basic,Electronic check,No,Both,No,Mobile,38.7949334,163.6183203,6,Drama,3.081655052,0,Female,15,Yes,,IV0N8RP456,0,
92,,1115.044185,Basic,Mailed check,Yes,Movies,No,Computer,3.647883415,45.76462479,6,Drama,2.123008357,6,Male,15,No,,2S6L3J7USY,1,
13,7.570494017,98.41642222,Standard,Bank transfer,Yes,Both,Yes,Computer,7.401991712,116.3764457,37,Fantasy,2.612034657,4,Female,21,Yes,,F4MGEQABRA,0,
57,7.283573469,415.1636877,Premium,Credit card,Yes,Both,No,Computer,22.04199714,45.25899568,37,Sci-Fi,4.878279874,0,Male,7,No,,36TKK1A9XM,0,
12,13.54963425,162.595611,Premium,Electronic check,No,TV Shows,Yes,Mobile,25.41148763,46.10048671,40,Drama,,5,Male,0,Yes,,GPK9OAORP0,0,
23,13.6751842,314.5292366,Standard,,No,Both,Yes,Tablet,24.94336493,123.8005604,30,Sci-Fi,3.533659501,0,Male,24,No,,QEKERMMJ07,0,
57,10.57176813,602.5907835,,Bank transfer,No,Movies,No,TV,6.398580044,144.8191216,40,Sci-Fi,2.465140165,3,Female,24,No,,MGSZTK52BL,0,
42,,371.7998631,Standard,,No,TV Shows,No,Computer,18.50122497,15.97113106,42,Action,2.169728104,6,Female,22,Yes,,004B8RP449,0,
67,12.03183395,,Basic,Electronic check,No,TV Shows,Yes,Mobile,31.05201467,75.4505708,46,Fantasy,,2,Female,0,No,No,MKL4EPBML1,0,
87,17.72450455,1542.031896,Basic,,No,TV Shows,Yes,Computer,33.41889496,75.71120557,41,Drama,3.049559742,2,Female,3,Yes,No,ARV1S2HQ6T,0,
113,7.929160051,895.9950858,Basic,,No,Movies,Yes,,9.185209448,26.27500153,4,,4.143365367,9,Male,9,Yes,,AUMCDRSVRZ,0,
45,11.49057208,517.0757436,Basic,Bank transfer,Yes,TV Shows,No,TV,7.958089267,62.86138792,46,,4.325739483,6,Male,18,Yes,,33QCC94DU4,0,
81,5.2118517,422.1599877,Standard,,No,Both,No,Mobile,5.2924742,25.68002955,24,Comedy,2.916813851,6,Female,23,No,,5V8HQQ1ECK,0,
104,,842.5147951,,,No,TV Shows,No,Mobile,24.08921245,16.47337847,10,Fantasy,,6,Male,10,Yes,,2UA9EKBZM0,0,
118,19.08891935,2252.492484,Standard,Credit card,No,Movies,No,Tablet,27.02274738,35.22104766,31,Action,4.923182358,4,Female,3,No,,FW9LTMVJ04,0,
32,13.82470948,,Premium,Bank transfer,No,Both,No,Mobile,32.63661927,158.1236923,5,Action,4.322788962,6,Female,21,No,Yes,EYJJVKHIKS,0,
38,8.113105609,,Basic,,Yes,Both,No,TV,36.40555668,139.5579463,19,,1.159107673,6,Female,24,No,,3FQXJHY81A,0,
66,10.07974608,665.2632414,Standard,Bank transfer,No,Movies,No,Computer,38.03272227,54.74303492,36,Action,2.572453837,2,Female,15,No,,7Q64IRH6YJ,0,
17,18.27481888,310.6719209,,,No,TV Shows,Yes,Computer,9.841826745,141.173501,9,,3.036053734,6,Male,2,No,,MMABKI2UBJ,1,
28,16.83699628,471.4358958,Standard,,Yes,Both,Yes,,9.07900949,132.5923733,13,Action,,6,Female,12,No,,351NBR30YF,1,
42,8.859180185,372.0855678,Standard,Credit card,Yes,TV Shows,No,Mobile,4.834535807,19.63008003,49,Fantasy,3.93188681,0,Female,0,Yes,No,E3BD6SLJ6I,0,
23,18.2269668,419.2202364,Premium,Mailed check,Yes,Both,No,,2.389358648,89.27104142,28,Action,4.841471752,3,Male,3,No,,OI9M304RG6,1,
53,14.33341802,759.6711552,,,No,Movies,No,Tablet,39.1156271,171.0613684,4,Fantasy,,4,Female,24,Yes,,TDAUN2M912,0,
114,,1950.641552,,Credit card,No,TV Shows,No,Mobile,36.5042797,178.9738143,0,,4.814856548,1,Male,11,No,,GDITS6LT00,0,
18,,257.6743039,Basic,Electronic check,Yes,Movies,Yes,Mobile,12.12762658,155.0557625,45,Comedy,4.699078623,2,Male,20,No,,E6YC908LYM,1,
4,7.221053554,28.88421421,Basic,Mailed check,No,TV Shows,No,Mobile,35.97089952,104.3685005,4,Drama,3.325391253,3,Female,17,No,,UMIVADTTU5,1,
17,7.477853227,127.1235049,Basic,Credit card,No,TV Shows,No,,10.48031911,79.07859956,21,Drama,,2,,6,Yes,,B2ABE9B1FV,0,
70,7.310248632,511.7174042,Premium,Electronic check,No,Both,Yes,Computer,24.76833859,82.45643441,4,Drama,1.938179673,7,Male,21,No,Yes,4WWNPKGVPQ,0,
54,,502.4663014,Premium,,No,TV Shows,No,Mobile,37.34656826,125.6878847,45,,,3,Male,21,No,No,HLX07UI6YP,0,
66,17.74915168,1171.444011,Standard,,Yes,TV Shows,Yes,Computer,20.49569727,81.53988113,40,Fantasy,,3,Male,3,Yes,,4JN5D6JP1T,0,
39,14.70213071,573.3830978,Basic,Credit card,Yes,TV Shows,Yes,TV,27.36692892,74.95215133,23,Comedy,2.157412504,1,Male,16,No,,Z0R3UR81PR,1,
114,,,Basic,Electronic check,Yes,Both,Yes,Mobile,4.37727613,119.2101886,48,Drama,1.278423454,2,Male,22,Yes,,BL2SUNOQSK,0,
61,,411.4949986,Basic,Bank transfer,Yes,Movies,No,Computer,29.35284048,83.82451397,17,Action,,1,Male,15,Yes,,18EPJAQJKC,0,
70,5.093756277,356.5629394,Basic,,Yes,Movies,No,,14.16769083,161.5493834,39,Action,3.527299405,8,Male,24,Yes,Yes,L30HY2WGQQ,0,
105,17.27627793,1814.009183,Premium,Bank transfer,No,TV Shows,Yes,Mobile,30.55563773,7.892382626,45,Drama,1.243885254,8,Female,18,Yes,No,OFE46ZBD5E,0,
32,5.245283552,167.8490737,Premium,,Yes,TV Shows,No,Computer,31.13896868,119.2922493,31,Drama,1.926590777,2,,15,No,,UODLJT2O3W,0,
22,,187.5124724,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,13.55351041,171.818924,33,,,6,Male,16,No,,X4T5L3ZT4Y,0,
19,,,Standard,Bank transfer,No,Both,No,Tablet,26.58313536,102.9933834,12,,1.199993704,3,Female,16,No,Yes,K40UHGHJUF,1,
6,,51.19221794,Standard,Credit card,Yes,Movies,No,Mobile,18.08250506,60.62930003,43,Sci-Fi,3.340843186,3,Male,14,Yes,,05T3QGK1J2,0,
96,16.46477499,1580.618399,Premium,Bank transfer,No,Both,No,Mobile,16.19484726,140.5998815,26,Action,,4,Male,11,Yes,,LAAHWRYK4C,0,
42,8.035885098,337.5071741,,Credit card,Yes,TV Shows,No,Mobile,17.8185961,155.4250649,36,Action,4.070556162,4,Male,16,No,Yes,V6KBN10FVW,0,
74,5.961468955,441.1487026,,Credit card,Yes,TV Shows,No,Computer,21.08341889,14.42293899,12,Fantasy,1.971085324,1,Male,6,Yes,,2RRYQ07KET,1,
118,,2238.692951,Premium,,No,Movies,Yes,Tablet,28.6199246,15.78152241,3,Sci-Fi,4.043254975,1,Male,0,No,,3MMW9PUSJH,0,
107,13.25439129,1418.219868,Standard,Electronic check,No,TV Shows,Yes,Computer,27.55488906,11.45916651,28,Drama,4.36230132,7,Male,9,Yes,,ZN8J3FMTFQ,0,
52,10.70413383,,Premium,Electronic check,No,Both,No,Mobile,14.92511791,101.7898426,42,Comedy,4.777478781,9,Female,22,Yes,,Y1LFICRZB9,0,
52,,650.5547157,Standard,Electronic check,No,Both,No,Mobile,32.80786751,127.4652908,26,Drama,,8,Male,0,No,,MOQOTWQRGQ,0,
94,,,Standard,Bank transfer,Yes,TV Shows,No,Tablet,38.346877,176.1220579,2,Fantasy,,5,Male,16,Yes,No,I47RROYNVD,0,
96,12.81274767,1230.023776,Premium,Bank transfer,No,Both,No,Mobile,31.5448332,21.32056825,12,Comedy,1.441265255,8,Male,20,No,Yes,KA2PBJ9FC9,0,
76,12.0968453,919.3602427,Basic,,Yes,Both,Yes,Mobile,37.29963114,49.96269781,47,Fantasy,1.724038213,8,Male,7,Yes,,DWQ2AA1JKB,0,
27,5.72747858,,Basic,Credit card,No,Both,No,Mobile,34.44136334,124.1993861,10,Fantasy,,4,Male,22,No,,0JMBL8XPEL,0,
29,16.97223076,,Premium,Mailed check,No,Both,Yes,TV,14.928366,23.86500577,21,Action,,9,Male,9,Yes,,IJKVWZPK95,0,
113,,1693.145922,Standard,Credit card,Yes,Movies,Yes,Computer,21.04574156,118.324296,2,Drama,4.106452108,3,Male,13,No,,L8DGHTC96R,0,
67,,594.812616,Standard,Bank transfer,Yes,Both,No,Computer,6.328515031,105.2225549,3,Comedy,4.717168874,2,Male,3,Yes,,VN73HNYTBZ,0,
110,5.268163547,579.4979902,Standard,Electronic check,No,Both,No,Mobile,33.97741031,104.4124262,26,,,2,,5,No,,QRF8NNPDUQ,0,
86,7.141821004,614.1966064,Basic,Bank transfer,Yes,Both,No,Mobile,6.534141535,67.77883847,23,Fantasy,2.094584108,4,Female,12,No,,CKH70MMPY0,1,
100,11.32289943,1132.289943,Premium,,Yes,TV Shows,Yes,Mobile,7.197982534,27.31429284,11,Fantasy,1.109702268,0,Female,17,Yes,,E9MSO5ZLWX,0,
105,6.331563342,,Basic,Electronic check,No,Both,No,Computer,22.56774847,144.4672778,25,Fantasy,4.37153417,6,Female,1,Yes,,GNMVVKE9AD,0,
93,,1041.12101,Basic,Bank transfer,Yes,Both,No,TV,12.74097759,15.42316635,7,Fantasy,4.662362293,7,Female,13,No,,LHORHJ5CMR,0,
34,18.84723164,,Basic,Electronic check,Yes,Both,Yes,Computer,13.44663001,115.7121158,32,Comedy,2.277824734,9,Female,14,No,No,748CEDNQ7N,1,
44,6.433127717,283.0576195,Basic,Bank transfer,No,Movies,No,TV,29.82222519,81.30085496,8,,4.305341224,5,Male,11,No,No,JMQU91QOK5,0,
77,13.06892064,1006.306889,Basic,Electronic check,No,Both,No,TV,19.19755433,161.6478796,25,Drama,3.402316227,8,Male,4,No,No,YC0USCD8ZC,0,
24,9.829060997,235.8974639,Premium,Credit card,Yes,Both,No,Computer,8.656138883,69.79926106,33,Fantasy,3.632843724,2,Male,21,No,,ZUGZQS1D4O,0,
36,,297.1737113,Standard,Credit card,Yes,TV Shows,No,TV,30.03757215,173.6301954,14,Drama,,8,Female,3,Yes,,W7M8QIONQ8,0,
97,7.161833419,,Basic,Electronic check,No,Movies,No,TV,14.64299929,23.94928131,7,Drama,,2,Female,0,Yes,,WCPOUTNE4A,0,
46,6.995226175,321.780404,Basic,Bank transfer,No,Both,Yes,Tablet,23.03078451,150.2917735,2,Drama,4.84603919,5,Female,2,No,No,XSQECK6Y8Z,0,
2,13.72610312,27.45220625,Standard,Credit card,No,Both,Yes,TV,3.444698159,83.05725511,21,Action,1.779996321,0,Male,8,Yes,,4GR6A63IK9,1,
62,5.453016401,338.0870169,Standard,Bank transfer,No,Both,Yes,,37.01798002,124.5005202,41,Action,,0,Female,13,Yes,Yes,7I4V3PQSKY,0,
91,9.033717816,822.0683213,Basic,Electronic check,Yes,Both,No,Tablet,13.11924413,70.62844596,31,Comedy,4.31835644,0,Male,1,No,,ZW3M3GQL1C,0,
29,,,Basic,Credit card,No,TV Shows,No,Tablet,34.11979379,45.61042767,48,Drama,1.544908422,5,Female,12,No,,BLIMGHIRDU,0,
14,,117.6384013,Basic,Bank transfer,No,Movies,No,Mobile,35.85937609,147.32431,9,Action,2.955573194,1,Female,20,No,,BQ83ULZAP2,1,
101,16.06717022,1622.784192,Premium,Mailed check,Yes,Movies,No,Computer,23.82543854,81.73629875,41,Action,4.082882904,4,Female,13,Yes,,4NSDCDH0NU,1,
19,11.95175884,227.0834179,Standard,Electronic check,Yes,Both,Yes,Computer,28.55760401,23.10879936,41,Drama,2.196891024,8,Male,2,Yes,,E0VIEOT4W2,1,
30,15.61681234,468.5043703,Basic,Bank transfer,Yes,Movies,Yes,Mobile,17.35978215,24.73936293,19,Action,1.257646218,7,Female,4,No,,ZOQ2A1G0KN,1,
50,5.63536092,281.768046,Basic,,No,Both,Yes,TV,20.9119038,177.2445632,10,Drama,1.99110265,0,Female,19,No,,D9ITUT7CDE,0,
7,11.88845808,83.21920655,Premium,Electronic check,Yes,Movies,Yes,TV,39.69637605,41.5749635,42,Drama,4.933191376,1,Female,10,No,,I83BWHNJ7H,1,
80,19.8406523,1587.252184,Basic,,No,TV Shows,Yes,Mobile,33.54978087,128.2132062,3,Drama,4.738726655,0,Female,13,Yes,,41SCZRK5G8,0,
15,9.313654825,,Standard,,Yes,Both,No,Computer,16.96588316,11.87442835,17,Fantasy,2.466986385,1,Female,20,Yes,,OP9E6UTDRH,0,
23,5.210044251,,Premium,Bank transfer,No,Movies,No,Mobile,1.862293548,30.85704993,17,Sci-Fi,,1,Female,5,No,,6LNGPCGU6U,0,
24,,353.10287,Premium,Credit card,Yes,Both,Yes,Mobile,13.47108966,89.87824134,30,Sci-Fi,,8,Male,21,No,,R6HJPBHQXL,1,
44,,409.2112046,Basic,,No,TV Shows,Yes,Mobile,15.1445617,112.4866864,37,Drama,3.415048629,8,,23,Yes,,H6G7CLPEOV,0,
46,5.677559543,261.167739,Standard,Credit card,No,TV Shows,Yes,Mobile,25.11555358,123.8171731,4,Drama,2.474347944,3,Female,15,Yes,,EC0MXXWC5U,0,
3,14.83427365,,,,No,TV Shows,Yes,Mobile,6.63945005,68.68796196,10,,4.729303272,5,Male,23,Yes,No,LO3HH3LSBR,1,
65,13.66361977,888.1352853,Basic,Credit card,Yes,Both,Yes,TV,16.5990651,49.32265115,33,,,0,Male,24,No,,FZQBYD4YXB,0,
54,18.22302001,984.0430807,Premium,Mailed check,Yes,Both,No,Computer,13.17837694,35.91821869,35,,,3,Male,9,No,,85KCPLQOUV,0,
25,8.60540185,215.1350463,Standard,Electronic check,No,Both,Yes,Mobile,38.39894535,108.5560311,6,Fantasy,1.479944249,4,Female,18,Yes,,2I05Y9K6A3,0,
36,14.72769961,530.1971861,Standard,Electronic check,Yes,Both,Yes,Computer,30.98054344,5.984044655,0,Comedy,3.82654286,5,Female,18,No,,1XT4I40S5F,0,
68,11.55629316,785.8279347,Standard,Bank transfer,No,Movies,No,TV,4.46182079,16.54638125,45,Comedy,1.083890951,1,Male,0,No,No,DEAE3UQSNM,0,
50,7.965923442,398.2961721,Standard,Credit card,Yes,TV Shows,No,Tablet,16.41787589,27.15023233,7,Sci-Fi,,1,Male,7,Yes,No,ZI10E6KUI1,0,
7,9.109115972,63.7638118,,Mailed check,No,Movies,No,Mobile,37.2799103,33.82078739,13,Drama,,9,Female,19,No,No,0J65J8ZEYZ,1,
15,,254.2572672,,Electronic check,Yes,Both,Yes,,26.6250865,149.7090596,49,,,0,Female,0,No,,SYPKHFAYL0,0,
66,7.030999303,464.045954,Basic,Electronic check,Yes,Both,No,Computer,30.37445773,155.8425246,16,Drama,3.896168891,8,Male,24,No,,NOIU6GTPEJ,0,
105,10.42842593,1094.984723,Standard,Credit card,Yes,Both,Yes,Mobile,10.88658542,64.17687101,38,,,0,Male,10,Yes,,97XB60EECA,0,
58,16.44889923,954.0361554,Basic,Electronic check,No,Movies,No,Mobile,26.01112563,169.181448,21,,,4,Female,19,No,,XSLFJ6PWQ1,0,
48,18.47357867,,Premium,Bank transfer,No,Both,Yes,Computer,30.91928071,63.69479867,18,Comedy,2.842934039,7,Male,11,No,,DIZF4DENF3,0,
93,5.3779428,,Standard,Credit card,No,TV Shows,Yes,Mobile,23.37143595,87.19233723,30,Drama,2.369973981,3,Female,21,Yes,,O5ZDT1DQHE,0,
55,,883.3400745,Premium,Credit card,No,Both,Yes,Computer,16.73558183,148.8178718,4,Comedy,1.632523867,0,Male,23,No,,KN91KJOZ0V,0,
38,13.64448556,518.4904512,Basic,Electronic check,Yes,TV Shows,No,TV,34.57902961,149.4852603,19,Action,1.382099858,2,Male,15,Yes,,9DJA7UWNRY,0,
4,10.16716884,40.66867534,Standard,,No,Movies,Yes,Computer,14.09164959,116.5504544,22,,1.299136486,9,Female,9,No,,JE3IYF0T9U,1,
59,11.1918736,,Basic,Credit card,Yes,TV Shows,Yes,Mobile,28.41371165,25.28466497,0,Action,1.288827922,7,Male,0,Yes,,OIAQL2QYGG,0,
20,,261.0681826,Basic,Electronic check,No,Movies,No,Mobile,37.0851321,90.16264355,13,Drama,1.532511707,9,Female,15,No,No,IQGDVUTH1A,1,
18,16.45057087,,Standard,Electronic check,No,Movies,Yes,Tablet,21.81192556,57.01637408,22,Comedy,1.971336431,0,Male,20,No,,I207TUG0KM,1,
33,12.1071084,399.5345773,Premium,Credit card,Yes,Both,No,Mobile,1.801877218,60.34200019,43,Comedy,,3,Male,7,No,,ZH7FHVU54K,0,
34,11.89346407,,Premium,,Yes,Both,Yes,TV,39.46544117,80.12178024,26,Drama,3.648498761,1,Female,22,No,,XULHYILD5D,0,
61,6.026472049,367.614795,Standard,Mailed check,No,Both,Yes,Tablet,12.41215996,6.256717043,25,Drama,4.606434219,0,Male,22,No,,RYUI179Y8A,1,
63,7.236672562,,Standard,Bank transfer,No,Movies,No,TV,38.70384605,106.2973916,25,Fantasy,3.244464488,2,Male,4,Yes,,1HUFJE30MP,0,
81,,1574.491825,Basic,Electronic check,No,Movies,Yes,TV,15.88380605,88.27430865,42,Sci-Fi,,7,Male,21,Yes,,865JXFL5DT,0,
46,17.97246665,826.7334659,Standard,,Yes,TV Shows,Yes,,6.576595649,169.3721368,6,Fantasy,,1,Female,13,No,,BBPD8PXDS8,1,
68,15.0211243,1021.436452,Basic,Bank transfer,No,TV Shows,Yes,Mobile,10.38991135,140.0194806,44,Fantasy,2.85097359,6,Male,1,No,,EEJPB6NUKT,0,
57,,906.0222495,Premium,,No,Movies,Yes,Mobile,3.90523063,149.6715282,3,Action,,7,Male,18,No,,PJ4M8Y1SLF,1,
49,9.497391159,465.3721668,Premium,Electronic check,Yes,Movies,No,TV,10.43869779,28.35232518,11,,,3,Male,3,No,No,6JHZUUNS6F,0,
28,,280.4714439,Standard,,Yes,Both,No,,13.31839175,176.483021,38,Comedy,1.056070179,8,Female,15,No,,ZG6GHKKJTJ,0,
12,10.26702412,123.2042894,Standard,Credit card,Yes,TV Shows,No,Tablet,34.97406962,118.8268149,34,Comedy,3.215743924,6,Female,14,Yes,,A38BXLZFG5,0,
52,9.569251925,497.6011001,Basic,Credit card,Yes,Movies,No,TV,39.18120702,139.8074865,2,Action,,7,Male,10,No,,FCYV0RMGGH,1,
89,7.897942622,702.9168934,Premium,Credit card,No,Movies,No,Mobile,15.2905103,61.29016703,34,Drama,4.906644057,1,Male,14,Yes,,S8RUGU2TT1,0,
112,,644.8843863,Premium,Credit card,Yes,TV Shows,No,Mobile,35.17847037,154.9456348,29,Fantasy,3.564803174,4,Male,9,Yes,,0OVVE3JH82,0,
24,8.971977427,215.3274583,Standard,Bank transfer,No,Both,Yes,,27.15127132,115.8096414,45,Comedy,2.0861261,5,Female,18,No,,S0J6M26YM2,1,
62,6.717571577,416.4894378,Basic,Electronic check,No,TV Shows,No,Mobile,34.50849162,49.69161654,29,Comedy,1.97892,0,Male,15,Yes,,D4GNA7HN2B,0,
53,13.79696812,731.2393105,Basic,Credit card,Yes,Movies,Yes,Computer,7.058034025,141.8680494,0,Action,3.446368201,7,Female,19,No,Yes,QVY17DN8TB,1,
56,8.580161796,480.4890606,Premium,Bank transfer,Yes,TV Shows,No,Tablet,12.45532828,143.2352481,47,Fantasy,2.9410566,0,Female,15,Yes,,7YF1W86QVW,0,
19,11.08696917,210.6524142,Basic,Credit card,No,Movies,Yes,Mobile,29.3585767,150.8656958,37,Drama,4.914579697,6,Female,17,No,Yes,IAQACNDJPZ,0,
37,,242.1272405,Standard,,No,TV Shows,No,,13.59201577,118.5294576,36,Comedy,3.697933234,7,Male,13,Yes,,0CKYTVMYNQ,0,
87,6.929137223,,Premium,,No,TV Shows,No,Computer,36.01758568,71.85091855,15,,3.651230297,2,Female,1,No,,8ZUO60XHXV,0,
17,15.24616793,259.1848548,Standard,Bank transfer,No,TV Shows,Yes,TV,21.78633709,138.0578678,10,Drama,,8,Female,24,No,,BZ29XV8U8A,1,
100,6.194768385,619.4768385,Premium,,Yes,Movies,No,Tablet,3.972337568,116.668885,4,Comedy,4.264009811,4,Female,7,No,,2XDH7GJX5Y,0,
32,13.41331293,429.2260136,Basic,Credit card,No,Movies,No,Tablet,37.99129321,102.1749648,30,,,0,Male,8,No,,0SXOQHY16F,0,
57,15.1256709,862.1632411,Basic,,No,Movies,Yes,TV,39.54710991,60.16048767,20,Action,4.094697537,1,Male,20,No,,NIY2GMF2P7,0,
83,19.17091735,1591.18614,Premium,Bank transfer,Yes,Both,No,Mobile,3.353955575,172.5859662,33,Drama,2.902564019,1,Male,2,No,No,4KUAPZIXXX,0,
58,6.088395538,353.1269412,Premium,Bank transfer,No,TV Shows,Yes,Mobile,37.95716884,56.83014126,9,Action,,9,Male,1,No,,63TXUMGZEY,0,
