AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Churn_Value
5,9.035767645,45.17883822,Premium,Credit card,Yes,Movies,Yes,Mobile,11.30019975,16.91111986,20,Comedy,1.434642031,8,Male,12,No,Unknown,HJ5ZOU6JWU,1,
10,10.17356362,101.7356362,Premium,Unknown,Yes,Both,Yes,Computer,35.20733518,41.1709915,21,Unknown,1.119882602,2,Male,13,No,Unknown,P8A4DLLKN7,0,
87,13.38081431,1164.130845,Premium,Credit card,No,TV Shows,No,Mobile,38.97573159,36.63518623,10,Fantasy,2.968844839,5,Male,2,No,Unknown,0WJL917CT0,0,
84,19.69380579,1654.279686,Premium,Bank transfer,No,Both,Yes,Mobile,25.63329021,6.278078692,22,Action,2.653812718,9,Female,21,No,Unknown,QVSRVL2M09,0,
54,12.16988764,546.374669,Standard,Electronic check,No,Both,Yes,TV,10.42670755,144.56272,21,Action,1.527241026,7,Female,10,No,Unknown,KDIJLPEI1Y,0,
54,12.16988764,614.1966064,Premium,Electronic check,No,TV Shows,Yes,Mobile,14.79543838,157.7030511,29,Action,2.006104266,7,Unknown,14,No,Unknown,9NTGHZ9TGX,0,
115,12.13259601,1395.248541,Premium,Credit card,Yes,Both,No,Computer,12.01065102,141.9475746,10,Comedy,1.910190952,7,Female,2,No,Unknown,37B61QQ92N,0,
18,12.16988764,145.6432058,Premium,Electronic check,Yes,Movies,Yes,TV,30.70582467,27.1578659,25,Drama,2.8983278864999997,7,Male,4,No,Unknown,LWNMWJXIF6,0,
69,11.2712462,777.7159879,Premium,Bank transfer,No,TV Shows,Yes,Mobile,9.187368862,92.36334985,16,Comedy,2.8983278864999997,0,Male,9,No,Unknown,6PWPTO3310,0,
50,12.16988764,360.1323014,Premium,Mailed check,Yes,Both,Yes,TV,22.94140544,120.4976535,12,Sci-Fi,1.83899952,6,Male,12,No,Unknown,A3DSYHZCRM,0,
49,12.16988764,744.7312706,Basic,Mailed check,No,TV Shows,No,Tablet,17.13555178,111.823402,36,Action,2.8983278864999997,7,Female,15,Yes,Unknown,C8UGOOCR0V,0,
29,8.754356436,614.1966064,Premium,Unknown,Yes,Both,Yes,Tablet,24.58010722,38.02224154,18,Fantasy,4.573791137,5,Male,18,Yes,No,POH62X5HD3,0,
42,18.46268987,775.4329747,Premium,Unknown,Yes,TV Shows,No,TV,7.521505604,75.65577442,29,Fantasy,2.8983278864999997,7,Male,13,Yes,Unknown,PU0ZLQV83H,0,
35,11.36157728,614.1966064,Premium,Credit card,No,TV Shows,Yes,TV,21.85721574,22.83614402,17,Action,1.969311718,3,Female,22,Yes,Unknown,7YJRMU8IHU,1,
2,12.16988764,614.1966064,Standard,Credit card,Yes,Movies,No,Tablet,28.74405435,55.65420872,23,Action,3.163865621,7,Unknown,12,Yes,Unknown,FHLTJAE6PE,1,
55,8.777524559,482.7638508,Basic,Unknown,Yes,Both,Yes,Mobile,38.51861477,28.57225062,18,Action,2.8983278864999997,2,Male,22,Yes,Unknown,TJFQ6VTH0W,0,
45,15.64083799,703.8377098,Premium,Unknown,No,Movies,No,Tablet,37.37971712,48.20347609,30,Unknown,2.8983278864999997,0,Male,7,No,Unknown,5JE8TNAGV7,0,
45,13.01841459,585.8286565,Premium,Electronic check,Yes,Both,Yes,TV,18.87614273,38.72010106,3,Sci-Fi,2.897255945,3,Female,6,Yes,Unknown,CLK7PITE3F,0,
30,18.12702759,543.8108278,Standard,Bank transfer,No,TV Shows,Yes,Mobile,35.84485834,18.23005414,11,Fantasy,2.8983278864999997,4,Female,6,Yes,Unknown,JR4I6N1XCD,1,
57,18.5036153,614.1966064,Premium,Unknown,No,TV Shows,No,TV,32.69247355,172.9676676,28,Action,3.613692419,1,Female,10,Yes,Unknown,IO4FXNJJFD,0,
16,17.1740621,274.7849937,Premium,Credit card,Yes,TV Shows,Yes,TV,18.71203546,56.68624726,46,Drama,4.208249376,7,Male,20,No,Unknown,W7D4241YI4,0,
69,5.465949657,377.1505263,Standard,Credit card,No,TV Shows,No,Tablet,8.798908459,124.6362479,47,Action,4.314321914,8,Male,12,Yes,No,JWFHX57IJ6,0,
28,11.98435727,335.5620035,Premium,Bank transfer,No,Both,Yes,TV,20.91576488,174.0637624,28,Action,3.105552498,6,Male,15,No,Unknown,TPC12VSFSX,0,
21,11.80666658,247.9399982,Standard,Bank transfer,No,Movies,No,TV,36.90556302,93.83525608,17,Comedy,1.067934054,7,Male,14,No,Unknown,219ELSD6DI,0,
41,15.97253545,654.8739535,Premium,Bank transfer,Yes,Both,No,Mobile,14.13261385,45.97727555,12,Fantasy,1.583806431,7,Male,5,Yes,Unknown,072JPNZPAZ,1,
29,18.86288896,614.1966064,Standard,Mailed check,No,Movies,Yes,Mobile,17.57301387,59.2168199,14,Comedy,2.8983278864999997,8,Male,24,No,Unknown,CBE8CTCQZO,1,
67,7.441111806,614.1966064,Standard,Credit card,No,Both,Yes,Unknown,18.95605347,69.9520051,19,Drama,2.8983278864999997,0,Female,5,Yes,Unknown,H9TN9RRK7N,0,
112,14.45340447,1618.7813,Premium,Unknown,No,TV Shows,No,Tablet,20.13744768,80.39597263,17,Comedy,3.457419652,5,Female,19,Yes,Unknown,SSWHV72ZR8,0,
88,8.586897768,755.6470036,Premium,Bank transfer,No,Both,No,Mobile,15.33932195,46.6697066,14,Action,3.030402641,2,Male,11,No,Unknown,SPMNYWXERK,0,
118,19.93254222,614.1966064,Basic,Electronic check,Yes,Movies,No,Mobile,26.21591705,138.2039602,33,Fantasy,2.8983278864999997,7,Female,15,Yes,Unknown,VU09UHO7V3,0,
100,12.70905319,614.1966064,Basic,Electronic check,Yes,Both,No,TV,9.058026205,26.73922614,26,Action,4.258952348,4,Male,5,Yes,Yes,Z3SM5F00BS,0,
13,10.76946294,140.0030182,Premium,Credit card,No,Both,No,TV,38.2128133,19.04901313,40,Comedy,4.140888619,7,Female,21,Yes,Unknown,XX2AGQSBWD,0,
82,9.730639206,797.9124149,Premium,Credit card,Yes,Movies,No,Tablet,37.2328848,64.95503667,2,Unknown,2.8983278864999997,7,Male,17,Yes,Unknown,HL9JPA7VIH,0,
54,12.16988764,937.048738,Standard,Unknown,No,Movies,Yes,Mobile,3.833111695,34.16054924,32,Sci-Fi,2.8983278864999997,4,Female,16,Yes,Unknown,CU32J581K7,0,
82,17.87414872,1465.680195,Premium,Electronic check,Yes,Movies,No,Mobile,10.35135103,85.73196882,31,Drama,2.8983278864999997,2,Male,24,Yes,Unknown,M3R94942XC,0,
105,16.78589186,614.1966064,Premium,Electronic check,No,TV Shows,No,Mobile,35.84515798,37.36712023,14,Comedy,2.8983278864999997,1,Female,22,No,Unknown,R97DTIXD35,1,
56,8.284462145,463.9298801,Standard,Credit card,No,TV Shows,Yes,Unknown,33.77546494,171.4835892,44,Fantasy,2.510612341,0,Male,3,No,Yes,GG33W54U0Y,0,
25,12.88690862,614.1966064,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,11.69335995,168.5207866,21,Fantasy,3.408267804,5,Male,8,Yes,Unknown,DR9FL4MR0T,1,
77,17.14446929,614.1966064,Basic,Mailed check,No,TV Shows,No,Mobile,38.45887854,23.45485023,34,Sci-Fi,3.331316575,1,Female,4,No,No,YEANJUSLV3,1,
50,12.34750516,617.3752582,Standard,Credit card,Yes,Both,Yes,TV,7.295086236,156.5532069,6,Drama,4.293218779,0,Female,13,Yes,Unknown,EYLVDB5EN4,0,
42,12.16988764,723.9565905,Standard,Credit card,Yes,TV Shows,Yes,Mobile,3.235864078,122.5138397,2,Action,4.566516425,4,Female,24,No,Unknown,1W9TN1WH0B,0,
46,12.16988764,634.8416827,Basic,Unknown,No,Both,Yes,Computer,27.92550466,179.2017698,44,Fantasy,4.629650263,3,Male,20,Yes,Unknown,CRGSIW3CLV,0,
102,14.74739357,1504.234144,Basic,Mailed check,Yes,Both,No,Mobile,8.929873328,58.0987589,42,Comedy,2.769950511,6,Male,12,Yes,Unknown,6I8NWGDU2P,0,
30,8.943443947,268.3033184,Premium,Bank transfer,Yes,Both,No,Tablet,38.53750592,54.55556564,9,Action,3.271191997,1,Unknown,5,Yes,No,OW1RMEE8HM,0,
106,18.38862523,1949.194274,Unknown,Credit card,Yes,Both,No,Computer,28.03241279,54.87378311,36,Fantasy,2.8983278864999997,6,Male,21,No,Unknown,PHCP2XFUON,0,
51,9.950232251,507.4618448,Basic,Unknown,No,TV Shows,No,TV,35.4547342,41.51473251,24,Sci-Fi,2.8983278864999997,5,Male,16,No,Unknown,B1872RY7MO,0,
42,17.57430372,738.1207564,Unknown,Electronic check,No,TV Shows,No,Unknown,4.898315662,69.29014339,36,Drama,3.853043904,1,Male,8,No,Unknown,GGPMOQCQYO,0,
28,12.16988764,164.0012463,Premium,Electronic check,No,TV Shows,Yes,Computer,15.76332496,89.68849062,28,Drama,1.921756723,6,Female,7,No,Unknown,GAUOWDRE1L,0,
61,18.41882626,614.1966064,Basic,Bank transfer,No,Movies,No,TV,1.599205309,139.2065367,37,Unknown,3.978972982,7,Male,17,Yes,Unknown,RUESYFL42K,0,
55,15.32993936,843.1466648,Premium,Mailed check,No,Both,No,Mobile,36.87873499,50.83446234,3,Comedy,4.066172728,9,Male,13,No,Unknown,KQ0TIYK631,0,
70,16.8876885,1182.138195,Standard,Electronic check,Yes,TV Shows,No,Computer,3.849716048,171.6554254,20,Action,2.8983278864999997,8,Male,10,Yes,Unknown,ZT43LLTR4W,0,
100,14.17519258,1417.519258,Premium,Unknown,No,Movies,No,Mobile,26.91684701,151.5870429,0,Action,3.901491938,0,Male,6,Yes,Unknown,7VKO4UY0SD,0,
93,17.11512228,1591.706372,Unknown,Credit card,No,TV Shows,Yes,Computer,39.50827848,104.6722148,49,Fantasy,3.256217877,8,Male,7,No,Unknown,ULPI3HS6F4,0,
36,12.16988764,255.5704305,Standard,Unknown,Yes,Both,No,TV,1.794129444,79.54688455,14,Action,2.8983278864999997,6,Female,12,Yes,Unknown,858YZHCFEK,0,
48,12.16988764,586.7392556,Standard,Credit card,No,Movies,No,Mobile,27.22029205,84.50156818,41,Comedy,1.392533653,2,Female,7,No,Unknown,P13YS7C615,0,
9,16.01774779,144.1597301,Premium,Unknown,No,TV Shows,Yes,Computer,17.99304414,47.80430588,48,Drama,3.34744582,9,Female,12,No,Unknown,QCSKM3P8JD,0,
17,18.73090564,318.4253958,Standard,Electronic check,No,Movies,No,TV,39.43232903,124.4235106,20,Comedy,2.220775896,6,Male,17,No,Yes,T4JLWIQQL5,0,
39,16.51309811,644.0108265,Standard,Credit card,No,TV Shows,No,Computer,15.60163354,87.97712137,32,Action,4.207171676,7,Male,22,No,Yes,HL0P6CJ8FY,0,
8,19.53534094,156.2827275,Premium,Bank transfer,No,Movies,No,Unknown,7.60889035,128.0708123,40,Fantasy,4.003994863,1,Female,7,No,Unknown,F2M1PZ1BWL,0,
37,11.00793412,407.2935623,Premium,Mailed check,Yes,TV Shows,No,Mobile,16.09542569,170.0124213,13,Comedy,3.964321243,7,Male,6,No,Unknown,4N4TO6A3WY,0,
58,15.40873057,614.1966064,Basic,Credit card,Yes,Both,Yes,Tablet,32.53028709,19.79319131,22,Drama,1.300695352,5,Male,9,No,Unknown,84X0FU6UO7,0,
66,6.690906124,441.5998042,Basic,Credit card,No,Movies,No,Unknown,37.64288326,106.6677785,49,Comedy,2.542326595,8,Male,9,No,Unknown,UAIBXDY84R,0,
93,7.851137321,614.1966064,Standard,Unknown,No,Both,Yes,Computer,35.477098,15.96580172,33,Unknown,3.75722202,8,Female,0,No,No,3Q9JIF61JC,0,
78,12.16988764,552.77106,Basic,Credit card,Yes,Both,No,Tablet,39.57443994,72.58750384,9,Fantasy,2.8983278864999997,1,Male,10,No,Unknown,GC0LO4BFRQ,0,
102,19.36762317,1975.497563,Premium,Credit card,Yes,Both,No,Mobile,37.63745329,127.5671438,26,Sci-Fi,2.8983278864999997,5,Female,2,No,Unknown,N256J62BNX,0,
41,12.16988764,614.1966064,Premium,Unknown,Yes,TV Shows,No,Computer,25.30032457,60.61860158,27,Sci-Fi,2.8983278864999997,0,Female,0,Yes,Unknown,JTO0YRKRKG,0,
12,18.50490508,222.058861,Premium,Mailed check,Yes,Both,Yes,Unknown,28.71753444,66.90150351,45,Action,1.478934542,7,Male,22,Yes,Unknown,WX1L0ANKDJ,0,
107,12.16988764,1750.201559,Premium,Unknown,No,TV Shows,Yes,TV,17.18453634,96.7448636,34,Unknown,2.8983278864999997,0,Unknown,9,Yes,Unknown,EXHW66PX88,0,
45,12.16988764,656.1216955,Premium,Electronic check,No,TV Shows,Yes,TV,28.48820006,99.99946786,5,Action,2.8983278864999997,5,Female,8,No,Unknown,TGQRIG46C4,0,
52,15.56784806,809.5280993,Basic,Bank transfer,Yes,Both,No,Computer,7.507357378,74.06440985,27,Sci-Fi,1.234142302,1,Male,16,No,Unknown,I8JTRUZW40,0,
112,12.16988764,1574.707774,Standard,Mailed check,Yes,Movies,Yes,Mobile,14.34437986,27.16274364,6,Action,2.8983278864999997,7,Male,15,Yes,Unknown,JKHTU3M51L,0,
110,12.16988764,1985.926494,Standard,Bank transfer,No,Both,Yes,Computer,26.82887162,95.25580182,48,Comedy,2.880631937,6,Female,11,No,Unknown,EV17GLSSYW,0,
79,13.90698626,1098.651914,Premium,Bank transfer,Yes,Movies,No,TV,4.528785911,123.0799914,38,Action,2.8983278864999997,8,Male,18,Yes,Unknown,VFEUCECPWW,0,
107,12.16988764,1359.477913,Basic,Credit card,Yes,Movies,Yes,Computer,12.27517215,12.82433098,34,Unknown,4.4841663,4,Female,2,No,Unknown,W946AC85BZ,0,
3,18.47204009,55.41612028,Premium,Electronic check,Yes,TV Shows,Yes,Unknown,8.213384704,32.09844768,12,Sci-Fi,4.49044076,9,Male,3,Yes,Yes,WXV45LT3VI,1,
63,10.76693076,678.316638,Standard,Mailed check,Yes,Movies,No,TV,16.88417223,111.1116381,16,Fantasy,1.427181109,6,Female,16,No,Unknown,XLZZQZYQ7G,0,
44,16.82192032,614.1966064,Standard,Unknown,Yes,TV Shows,No,TV,37.87574995,46.97924273,31,Drama,1.647768365,1,Female,3,No,Unknown,2GT7QCMI2X,0,
43,15.87333635,682.553463,Basic,Credit card,Yes,Both,No,Mobile,17.10063398,108.4624229,13,Drama,1.837250485,9,Female,12,Yes,No,QRHDMVN5AI,1,
114,19.8065562,2257.947406,Standard,Electronic check,No,Both,Yes,TV,8.425359145,52.67133455,40,Comedy,2.8983278864999997,6,Male,5,No,Unknown,EZ8J70BYZ1,0,
32,9.05838977,289.8684726,Basic,Unknown,Yes,Movies,No,Mobile,39.28698869,174.8289977,49,Drama,4.359807381,0,Female,4,No,Yes,TDFQEY6W68,0,
45,16.05804534,722.6120403,Premium,Credit card,Yes,TV Shows,No,Mobile,10.04027026,85.85298845,25,Comedy,2.586132504,4,Female,3,Yes,No,CYZ4FB5F05,0,
115,10.59057735,614.1966064,Premium,Bank transfer,No,Movies,No,TV,21.21059474,112.6619678,38,Unknown,2.780415166,8,Female,0,Yes,No,7VOS3WL1AL,0,
96,12.40843211,1191.209483,Basic,Credit card,No,Movies,No,Computer,2.584518981,134.9070199,21,Action,2.685547295,8,Male,24,Yes,No,LV2SCYJHMS,0,
99,9.793680204,614.1966064,Standard,Unknown,Yes,TV Shows,No,TV,5.629901621,117.3290729,28,Sci-Fi,3.260701542,8,Male,20,No,Unknown,B5QW11B018,0,
95,12.16988764,614.1966064,Basic,Bank transfer,Yes,Movies,No,Mobile,12.48995396,101.8203549,23,Fantasy,3.867483444,6,Male,19,Yes,Unknown,TJV7BO0136,0,
60,17.20340013,1032.204008,Premium,Credit card,No,Movies,No,TV,28.67044921,29.17367352,18,Fantasy,2.864722867,6,Female,5,Yes,Unknown,Z0D25GG54V,0,
79,9.916439771,614.1966064,Premium,Bank transfer,No,TV Shows,Yes,Mobile,12.30102183,22.56785724,28,Action,3.536375894,9,Male,21,Yes,Unknown,YTQG35GRHD,0,
76,18.22874931,1385.384948,Premium,Unknown,No,Movies,Yes,Mobile,39.90665494,43.16488902,16,Unknown,3.232320313,6,Male,21,No,Unknown,SAUK1QUYC8,0,
71,11.50549198,816.8899307,Standard,Credit card,Yes,Movies,Yes,Mobile,21.83212123,75.78552274,21,Drama,1.676636331,5,Male,2,Yes,Yes,BDM9MK60WD,0,
116,15.80479541,1833.356268,Basic,Unknown,No,Movies,No,TV,6.698231083,145.7550773,26,Action,2.8983278864999997,7,Male,20,Yes,Unknown,CA2E7K8D48,0,
9,5.888884494,52.99996045,Premium,Unknown,Yes,Movies,No,TV,37.03879984,64.8398863,42,Drama,2.8983278864999997,6,Male,24,Yes,Yes,83HR5FUAIO,0,
11,18.42556522,202.6812174,Standard,Electronic check,No,Movies,No,Computer,29.12562208,17.17289031,37,Action,3.568941612,8,Male,17,Yes,Unknown,4Q11JWWSOA,1,
116,9.241553258,1072.020178,Basic,Credit card,No,Movies,Yes,TV,10.05572115,60.80627782,35,Comedy,4.975108725,5,Male,13,Yes,Unknown,CN4TFDDQ6J,0,
89,8.128143967,723.4048131,Unknown,Unknown,Yes,Both,No,Tablet,16.07744171,130.3266306,48,Drama,4.058655965,2,Male,6,No,Unknown,Y11JA4RDOE,0,
41,5.673256297,232.6035082,Premium,Bank transfer,No,TV Shows,Yes,TV,12.47614618,126.5515314,20,Fantasy,2.8983278864999997,5,Male,16,No,Unknown,KS1OG3JNYN,0,
51,10.88848824,555.3129,Premium,Unknown,No,Both,Yes,TV,30.87403088,50.44935572,38,Fantasy,1.261895846,1,Female,19,Yes,Unknown,OGYQEMT44Z,1,
109,10.52142964,1146.835831,Basic,Electronic check,Yes,Both,No,TV,19.09208549,105.0454534,16,Drama,3.152800236,1,Unknown,5,No,Unknown,DBH1U6MA20,0,
57,11.64878369,614.1966064,Premium,Credit card,No,Both,No,TV,34.38995528,124.3305176,8,Fantasy,2.010682307,8,Male,13,Yes,Unknown,UJ3FKH6C13,1,
93,12.16988764,1012.677686,Standard,Credit card,No,TV Shows,No,Tablet,3.696226151,115.0459571,46,Fantasy,2.276893434,1,Female,18,No,Unknown,JMQN67BIMY,0,
108,12.16988764,614.1966064,Premium,Unknown,No,Movies,No,Mobile,30.40992624,100.1579745,38,Sci-Fi,2.8983278864999997,6,Male,11,No,Unknown,R6ASORQIRB,0,
29,10.04158001,614.1966064,Standard,Credit card,No,TV Shows,No,Mobile,28.52004515,158.0553908,21,Fantasy,3.633536973,8,Male,14,No,Unknown,M5H1KWNAUC,0,
42,8.839327688,371.2517629,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,29.46774702,132.8423754,29,Fantasy,4.754019563,9,Male,17,No,Unknown,JVD1KRVB4R,0,
19,19.53228815,371.1134749,Premium,Electronic check,Yes,Movies,Yes,Mobile,10.37412582,18.62951166,43,Fantasy,3.824875452,1,Male,18,Yes,No,6B5U1EXE68,1,
4,9.468435677,37.87374271,Premium,Bank transfer,No,Both,Yes,Unknown,6.835712056,148.8907593,49,Fantasy,2.232059756,4,Male,1,No,Unknown,R3AW7SZUHS,0,
88,9.995420834,614.1966064,Basic,Unknown,Yes,Both,No,TV,39.40359735,113.0416182,16,Unknown,2.201865106,5,Male,10,No,Unknown,Q51ZQ7N9KI,0,
76,7.802205441,592.9676135,Premium,Credit card,No,Movies,Yes,Unknown,36.67352107,31.34179198,40,Fantasy,3.730035915,2,Female,14,No,Unknown,2PJF89J47A,0,
48,11.10092719,532.8445052,Standard,Unknown,No,Both,Yes,Computer,34.83931114,31.70434416,35,Action,4.029494229,8,Female,5,Yes,No,QZTEHTNDM8,0,
1,12.16988764,16.86150549,Standard,Unknown,Yes,Movies,No,Mobile,37.38810781,135.1217111,21,Fantasy,4.561656092,1,Male,8,No,Unknown,FUFAHU0CWS,0,
67,12.16988764,1144.266563,Basic,Electronic check,Yes,Both,Yes,Unknown,28.10078587,5.523847445,43,Action,3.107053766,2,Male,18,No,Unknown,OO1YZVH187,0,
52,15.95222127,829.5155061,Basic,Electronic check,No,Both,No,Mobile,38.7949334,163.6183203,6,Drama,3.081655052,0,Female,15,Yes,Unknown,IV0N8RP456,0,
92,12.16988764,1115.044185,Basic,Mailed check,Yes,Movies,No,Computer,3.647883415,45.76462479,6,Drama,2.123008357,6,Male,15,No,Unknown,2S6L3J7USY,1,
13,7.570494017,98.41642222,Standard,Bank transfer,Yes,Both,Yes,Computer,7.401991712,116.3764457,37,Fantasy,2.612034657,4,Female,21,Yes,Unknown,F4MGEQABRA,0,
57,7.283573469,415.1636877,Premium,Credit card,Yes,Both,No,Computer,22.04199714,45.25899568,37,Sci-Fi,4.878279874,0,Male,7,No,Unknown,36TKK1A9XM,0,
12,13.54963425,162.595611,Premium,Electronic check,No,TV Shows,Yes,Mobile,25.41148763,46.10048671,40,Drama,2.8983278864999997,5,Male,0,Yes,Unknown,GPK9OAORP0,0,
23,13.6751842,314.5292366,Standard,Unknown,No,Both,Yes,Tablet,24.94336493,123.8005604,30,Sci-Fi,3.533659501,0,Male,24,No,Unknown,QEKERMMJ07,0,
57,10.57176813,602.5907835,Unknown,Bank transfer,No,Movies,No,TV,6.398580044,144.8191216,40,Sci-Fi,2.465140165,3,Female,24,No,Unknown,MGSZTK52BL,0,
42,12.16988764,371.7998631,Standard,Unknown,No,TV Shows,No,Computer,18.50122497,15.97113106,42,Action,2.169728104,6,Female,22,Yes,Unknown,004B8RP449,0,
67,12.03183395,614.1966064,Basic,Electronic check,No,TV Shows,Yes,Mobile,31.05201467,75.4505708,46,Fantasy,2.8983278864999997,2,Female,0,No,No,MKL4EPBML1,0,
87,17.72450455,1542.031896,Basic,Unknown,No,TV Shows,Yes,Computer,33.41889496,75.71120557,41,Drama,3.049559742,2,Female,3,Yes,No,ARV1S2HQ6T,0,
113,7.929160051,895.9950858,Basic,Unknown,No,Movies,Yes,Unknown,9.185209448,26.27500153,4,Unknown,4.143365367,9,Male,9,Yes,Unknown,AUMCDRSVRZ,0,
45,11.49057208,517.0757436,Basic,Bank transfer,Yes,TV Shows,No,TV,7.958089267,62.86138792,46,Unknown,4.325739483,6,Male,18,Yes,Unknown,33QCC94DU4,0,
81,5.2118517,422.1599877,Standard,Unknown,No,Both,No,Mobile,5.2924742,25.68002955,24,Comedy,2.916813851,6,Female,23,No,Unknown,5V8HQQ1ECK,0,
104,12.16988764,842.5147951,Unknown,Unknown,No,TV Shows,No,Mobile,24.08921245,16.47337847,10,Fantasy,2.8983278864999997,6,Male,10,Yes,Unknown,2UA9EKBZM0,0,
118,19.08891935,2252.492484,Standard,Credit card,No,Movies,No,Tablet,27.02274738,35.22104766,31,Action,4.923182358,4,Female,3,No,Unknown,FW9LTMVJ04,0,
32,13.82470948,614.1966064,Premium,Bank transfer,No,Both,No,Mobile,32.63661927,158.1236923,5,Action,4.322788962,6,Female,21,No,Yes,EYJJVKHIKS,0,
38,8.113105609,614.1966064,Basic,Unknown,Yes,Both,No,TV,36.40555668,139.5579463,19,Unknown,1.159107673,6,Female,24,No,Unknown,3FQXJHY81A,0,
66,10.07974608,665.2632414,Standard,Bank transfer,No,Movies,No,Computer,38.03272227,54.74303492,36,Action,2.572453837,2,Female,15,No,Unknown,7Q64IRH6YJ,0,
17,18.27481888,310.6719209,Unknown,Unknown,No,TV Shows,Yes,Computer,9.841826745,141.173501,9,Unknown,3.036053734,6,Male,2,No,Unknown,MMABKI2UBJ,1,
28,16.83699628,471.4358958,Standard,Unknown,Yes,Both,Yes,Unknown,9.07900949,132.5923733,13,Action,2.8983278864999997,6,Female,12,No,Unknown,351NBR30YF,1,
42,8.859180185,372.0855678,Standard,Credit card,Yes,TV Shows,No,Mobile,4.834535807,19.63008003,49,Fantasy,3.93188681,0,Female,0,Yes,No,E3BD6SLJ6I,0,
23,18.2269668,419.2202364,Premium,Mailed check,Yes,Both,No,Unknown,2.389358648,89.27104142,28,Action,4.841471752,3,Male,3,No,Unknown,OI9M304RG6,1,
53,14.33341802,759.6711552,Unknown,Unknown,No,Movies,No,Tablet,39.1156271,171.0613684,4,Fantasy,2.8983278864999997,4,Female,24,Yes,Unknown,TDAUN2M912,0,
114,12.16988764,1950.641552,Unknown,Credit card,No,TV Shows,No,Mobile,36.5042797,178.9738143,0,Unknown,4.814856548,1,Male,11,No,Unknown,GDITS6LT00,0,
18,12.16988764,257.6743039,Basic,Electronic check,Yes,Movies,Yes,Mobile,12.12762658,155.0557625,45,Comedy,4.699078623,2,Male,20,No,Unknown,E6YC908LYM,1,
4,7.221053554,28.88421421,Basic,Mailed check,No,TV Shows,No,Mobile,35.97089952,104.3685005,4,Drama,3.325391253,3,Female,17,No,Unknown,UMIVADTTU5,1,
17,7.477853227,127.1235049,Basic,Credit card,No,TV Shows,No,Unknown,10.48031911,79.07859956,21,Drama,2.8983278864999997,2,Unknown,6,Yes,Unknown,B2ABE9B1FV,0,
70,7.310248632,511.7174042,Premium,Electronic check,No,Both,Yes,Computer,24.76833859,82.45643441,4,Drama,1.938179673,7,Male,21,No,Yes,4WWNPKGVPQ,0,
54,12.16988764,502.4663014,Premium,Unknown,No,TV Shows,No,Mobile,37.34656826,125.6878847,45,Unknown,2.8983278864999997,3,Male,21,No,No,HLX07UI6YP,0,
66,17.74915168,1171.444011,Standard,Unknown,Yes,TV Shows,Yes,Computer,20.49569727,81.53988113,40,Fantasy,2.8983278864999997,3,Male,3,Yes,Unknown,4JN5D6JP1T,0,
39,14.70213071,573.3830978,Basic,Credit card,Yes,TV Shows,Yes,TV,27.36692892,74.95215133,23,Comedy,2.157412504,1,Male,16,No,Unknown,Z0R3UR81PR,1,
114,12.16988764,614.1966064,Basic,Electronic check,Yes,Both,Yes,Mobile,4.37727613,119.2101886,48,Drama,1.278423454,2,Male,22,Yes,Unknown,BL2SUNOQSK,0,
61,12.16988764,411.4949986,Basic,Bank transfer,Yes,Movies,No,Computer,29.35284048,83.82451397,17,Action,2.8983278864999997,1,Male,15,Yes,Unknown,18EPJAQJKC,0,
70,5.093756277,356.5629394,Basic,Unknown,Yes,Movies,No,Unknown,14.16769083,161.5493834,39,Action,3.527299405,8,Male,24,Yes,Yes,L30HY2WGQQ,0,
105,17.27627793,1814.009183,Premium,Bank transfer,No,TV Shows,Yes,Mobile,30.55563773,7.892382626,45,Drama,1.243885254,8,Female,18,Yes,No,OFE46ZBD5E,0,
32,5.245283552,167.8490737,Premium,Unknown,Yes,TV Shows,No,Computer,31.13896868,119.2922493,31,Drama,1.926590777,2,Unknown,15,No,Unknown,UODLJT2O3W,0,
22,12.16988764,187.5124724,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,13.55351041,171.818924,33,Unknown,2.8983278864999997,6,Male,16,No,Unknown,X4T5L3ZT4Y,0,
19,12.16988764,614.1966064,Standard,Bank transfer,No,Both,No,Tablet,26.58313536,102.9933834,12,Unknown,1.199993704,3,Female,16,No,Yes,K40UHGHJUF,1,
6,12.16988764,51.19221794,Standard,Credit card,Yes,Movies,No,Mobile,18.08250506,60.62930003,43,Sci-Fi,3.340843186,3,Male,14,Yes,Unknown,05T3QGK1J2,0,
96,16.46477499,1580.618399,Premium,Bank transfer,No,Both,No,Mobile,16.19484726,140.5998815,26,Action,2.8983278864999997,4,Male,11,Yes,Unknown,LAAHWRYK4C,0,
42,8.035885098,337.5071741,Unknown,Credit card,Yes,TV Shows,No,Mobile,17.8185961,155.4250649,36,Action,4.070556162,4,Male,16,No,Yes,V6KBN10FVW,0,
